entry_id,title_normalized,title_display,media_type,franchise,season_set,part_volume,disc_start,disc_end,disc_count,storage_type,container_name,slot_start,slot_end,location_detail,format,label_raw,title_match_status,tmdb_id,tmdb_media_type,poster_path,release_year,match_confidence,notes,,
,,Star Wars: Episode III - Revenge of the Sith,Star Wars: Episode III - Revenge of the Sith,movie,Star Wars,,,,,,drawer,Drawer,,,drawer,,Star Wars: Episode III - Revenge of the Sith,matched,,,,,high,From Star Wars: The Complete Saga Blu-ray set,
,,Star Wars: Episode IV - A New Hope,Star Wars: Episode IV - A New Hope,movie,Star Wars,,,,,,drawer,Drawer,,,drawer,,Star Wars: Episode IV - A New Hope,matched,,,,,high,From Star Wars: The Complete Saga Blu-ray set,
,,Star Wars: Episode V - The Empire Strikes Back,Star Wars: Episode V - The Empire Strikes Back,movie,Star Wars,,,,,,drawer,Drawer,,,drawer,,Star Wars: Episode V - The Empire Strikes Back,matched,,,,,high,From Star Wars: The Complete Saga Blu-ray set,
,,Star Wars: Episode VI - Return of the Jedi,Star Wars: Episode VI - Return of the Jedi,movie,Star Wars,,,,,,drawer,Drawer,,,drawer,,Star Wars: Episode VI - Return of the Jedi,matched,,,,,high,From Star Wars: The Complete Saga Blu-ray set,
,,Alien Anthology,Alien Anthology,movie,Alien,,,,,,drawer,Drawer,,,drawer,,Alien Anthology,matched,,,,,high,Blu-ray anthology; separate from DVD Alien items stored elsewhere,
,,Jurassic Park,Jurassic Park,movie,Jurassic Park,,,,,,drawer,Drawer,,,drawer,,Jurassic Park,matched,,,,,high,From Jurassic Park Adventure Pack,
,,The Lost World: Jurassic Park,The Lost World: Jurassic Park,movie,Jurassic Park,,,,,,drawer,Drawer,,,drawer,,The Lost World: Jurassic Park,matched,,,,,high,From Jurassic Park Adventure Pack,
,,Jurassic Park III,Jurassic Park III,movie,Jurassic Park,,,,,,drawer,Drawer,,,drawer,,Jurassic Park III,matched,,,,,high,From Jurassic Park Adventure Pack,
,,The Lord of the Rings,The Lord of the Rings,movie,The Lord of the Rings,,,,,,drawer,Drawer,,,drawer,,The Lord of the Rings,matched,,,,,medium,Animated film,
,,The Lord of the Rings: The Fellowship of the Ring,The Lord of the Rings: The Fellowship of the Ring,movie,The Lord of the Rings,,,,,,drawer,Drawer,,,drawer,,The Lord of the Rings: The Fellowship of the Ring,matched,,,,,high,Extended Edition,
,,The Lord of the Rings: The Two Towers,The Lord of the Rings: The Two Towers,movie,The Lord of the Rings,,,,,,drawer,Drawer,,,drawer,,The Lord of the Rings: The Two Towers,matched,,,,,high,Extended Edition,
,,The Lord of the Rings: The Return of the King,The Lord of the Rings: The Return of the King,movie,The Lord of the Rings,,,,,,drawer,Drawer,,,drawer,,The Lord of the Rings: The Return of the King,matched,,,,,high,Extended Edition,
,,The Hobbit: An Unexpected Journey,The Hobbit: An Unexpected Journey,movie,Middle-earth,,,,,,drawer,Drawer,,,drawer,,The Hobbit: An Unexpected Journey,matched,,,,,high,,
,,Iron Man,Iron Man,movie,Marvel Cinematic Universe,,,,,,drawer,Drawer,,,drawer,,Iron Man,matched,,,,,high,,
,,Captain America: The First Avenger,Captain America: The First Avenger,movie,Marvel Cinematic Universe,,,,,,drawer,Drawer,,,drawer,,Captain America: The First Avenger,matched,,,,,high,,
,,Avengers: Age of Ultron,Avengers: Age of Ultron,movie,Marvel Cinematic Universe,,,,,,drawer,Drawer,,,drawer,,Avengers: Age of Ultron,matched,,,,,high,,
,,Captain America: Civil War,Captain America: Civil War,movie,Marvel Cinematic Universe,,,,,,drawer,Drawer,,,drawer,,Captain America: Civil War,matched,,,,,high,User identified from spine as Avengers Civil War,
,,Eternals,Eternals,movie,Marvel Cinematic Universe,,,,,,drawer,Drawer,,,drawer,,Eternals,matched,,,,,high,,
,,Superman,Superman,movie,DC,,,,,,drawer,Drawer,,,drawer,,Superman,matched,,,,,medium,James Gunn film,
,,Alice in Wonderland,Alice in Wonderland,movie,Disney,,,,,,drawer,Drawer,,,drawer,,Alice in Wonderland,matched,,,,,high,One copy only; duplicate removed,
,,Oppenheimer,Oppenheimer,movie,,,,,,,drawer,Drawer,,,drawer,,Oppenheimer,matched,,,,,high,,
,,Disney's A Christmas Carol,Disney's A Christmas Carol,movie,Disney,,,,,,drawer,Drawer,,,drawer,,Disney's A Christmas Carol,matched,,,,,high,,
,,Sleepwalking,Sleepwalking,movie,,,,,,,drawer,Drawer,,,drawer,,Sleepwalking,matched,,,,,high,,
,,Troy,Troy,movie,,,,,,,drawer,Drawer,,,drawer,,Troy,matched,,,,,high,Extended Edition; Brad Pitt version,
,,The Polar Express,The Polar Express,movie,,,,,,,drawer,Drawer,,,drawer,,The Polar Express,matched,,,,,high,,
,,Beauty and the Beast,Beauty and the Beast,movie,Disney,,,,,,drawer,Drawer,,,drawer,,Beauty and the Beast,matched,,,,,high,Live-action version,
,,Mary Poppins Returns,Mary Poppins Returns,movie,Disney,,,,,,drawer,Drawer,,,drawer,,Mary Poppins Returns,matched,,,,,high,,
,,The Lion King,The Lion King,movie,Disney,,,,,,drawer,Drawer,,,drawer,,The Lion King,matched,,,,,high,Diamond Edition,
,,Space Jam,Space Jam,movie,,,,,,,drawer,Drawer,,,drawer,,Space Jam,matched,,,,,high,,
,,The Jungle Book,The Jungle Book,movie,Disney,,,,,,drawer,Drawer,,,drawer,,The Jungle Book,matched,,,,,high,Live-action version,
,,Tangled,Tangled,movie,Disney,,,,,,drawer,Drawer,,,drawer,,Tangled,matched,,,,,high,,
,,Pixels,Pixels,movie,,,,,,,drawer,Drawer,,,drawer,,Pixels,matched,,,,,high,,
,,The Dark Tower,The Dark Tower,movie,,,,,,,drawer,Drawer,,,drawer,,The Dark Tower,matched,,,,,high,,
,,Pocahontas,Pocahontas,movie,Disney,,,,,,drawer,Drawer,,,drawer,,Pocahontas,matched,,,,,high,,
,,Frosty's Winter Wonderland,Frosty's Winter Wonderland,movie,,,,,,,drawer,Drawer,,,drawer,,Frosty's Winter Wonderland,matched,,,,,high,,
,,Santa Claus: The Movie,Santa Claus: The Movie,movie,,,,,,,drawer,Drawer,,,drawer,,Santa Claus: The Movie,matched,,,,,high,,
,,Spirit: Stallion of the Cimarron,Spirit: Stallion of the Cimarron,movie,,,,,,,drawer,Drawer,,,drawer,,Spirit: Stallion of the Cimarron,matched,,,,,high,,
,,"Phil Collins: Going Back - Live at Roseland Ballroom, NYC","Phil Collins: Going Back - Live at Roseland Ballroom, NYC",music,,,,,,,drawer,Drawer,,,drawer,,"Phil Collins: Going Back - Live at Roseland Ballroom, NYC",matched,,,,,high,Concert release,
,,The Best of Riverdance,The Best of Riverdance,music,,,,,,,drawer,Drawer,,,drawer,,The Best of Riverdance,matched,,,,,high,Performance release,
,,Species,Species,movie,Species,,,,,,binder,Binder 1,,,handwritten disc,disc,Species,matched,,,,,high,Handwritten disc label,
,,Frankenstein,Frankenstein,movie,,,,,,,binder,Binder 1,,,handwritten disc,disc,Frankenstein,uncertain,,,,,low,Handwritten disc label; exact version unclear,
,,Hamlet,Hamlet,movie,,,,,,,binder,Binder 1,,,handwritten disc,disc,Hamlet,uncertain,,,,,low,Handwritten disc label; exact version unclear,
,,Romeo Must Die,Romeo Must Die,movie,,,,,,,binder,Binder 1,,,handwritten disc,disc,Romeo Must Die,matched,,,,,high,Handwritten disc label,
,,Taxi,Taxi,movie,,,,,,,binder,Binder 1,,,handwritten disc,disc,Taxi,uncertain,,,,,low,Handwritten disc label; exact version unclear,
,,Zoolander,Zoolander,movie,,,,,,,binder,Binder 1,,,handwritten disc,disc,Zoolander,matched,,,,,high,Handwritten disc label,
,,FX: Murder by Illusion,FX: Murder by Illusion,movie,,,,,,,binder,Binder 1,,,handwritten disc,disc,FX: Murder by Illusion,matched,,,,,high,Handwritten disc label,
,,Master and Commander: The Far Side of the World,Master and Commander: The Far Side of the World,movie,,,,,,,binder,Binder 1,,,handwritten disc,disc,Master & Commander,matched,,,,,medium,Handwritten disc label; normalized from shortened label,
,,Catwoman,Catwoman,movie,DC,,,,,,binder,Binder 1,,,handwritten disc,disc,Cat woman,matched,,,,,high,Handwritten disc label,
,,Practical Magic,Practical Magic,movie,,,,,,,binder,Binder 1,,,handwritten disc,disc,Practical Magic,matched,,,,,high,Handwritten disc label,
,,The Mod Squad,The Mod Squad,movie,,,,,,,binder,Binder 1,,,handwritten disc,disc,The Mod Squad,matched,,,,,high,Handwritten disc label,
,,Crossworlds,Crossworlds,movie,,,,,,,binder,Binder 1,,,handwritten disc,disc,Crossworlds,matched,,,,,high,Handwritten disc label,
,,Ladder 49,Ladder 49,movie,,,,,,,binder,Binder 1,,,handwritten disc,disc,Ladder 49,matched,,,,,high,Handwritten disc label,
,,"Crouching Tiger, Hidden Dragon","Crouching Tiger, Hidden Dragon",movie,,,,,,,binder,Binder 1,,,handwritten disc,disc,"Crouching Tiger, Hidden Dragon",matched,,,,,high,Handwritten disc label,
,,Brother Bear,Brother Bear,movie,Disney,,,,,,binder,Binder 1,,,handwritten disc,disc,Brother Bear,matched,,,,,high,Handwritten disc label,
,,Pay It Forward,Pay It Forward,movie,,,,,,,binder,Binder 1,,,handwritten disc,disc,Pay It Forward,matched,,,,,high,Handwritten disc label,
,,The Yards,The Yards,movie,,,,,,,binder,Binder 1,,,handwritten disc,disc,The Yards,matched,,,,,high,Handwritten disc label,
,,Dogma,Dogma,movie,,,,,,,binder,Binder 1,,,handwritten disc,disc,Dogma,matched,,,,,high,Handwritten disc label,
,,DodgeBall: A True Underdog Story,DodgeBall: A True Underdog Story,movie,,,,,,,binder,Binder 1,,,handwritten disc,disc,Dodge Ball,matched,,,,,medium,Handwritten disc label; normalized from shorthand label,
,,Strange Days,Strange Days,movie,,,,,,,binder,Binder 1,,,handwritten disc,disc,Strange Days,matched,,,,,high,Handwritten disc label,
,,Punch-Drunk Love,Punch-Drunk Love,movie,,,,,,,binder,Binder 1,,,handwritten disc,disc,Punch Drunk Love,matched,,,,,high,Handwritten disc label,
,,Punch-Drunk Love,Punch-Drunk Love,movie,,,,,,,binder,Binder 1,,,handwritten disc,disc,Punch Drunk Love (Features),matched,,,,,medium,Handwritten disc label; special/features disc,
,,Apocalypse Now,Apocalypse Now,movie,,,,,,,binder,Binder 1,,,handwritten disc,disc,The Apocalypse,uncertain,,,,,low,Handwritten disc label; may read The Apocalypse or shorthand for Apocalypse Now,
,,The Power of One,The Power of One,movie,,,,,,,binder,Binder 1,,,handwritten disc,disc,The Power of One,matched,,,,,high,Handwritten disc label,
,,Voltron: Defender of the Universe - The Complete Original Series,Voltron: Defender of the Universe - The Complete Original Series,tv,Voltron,Complete Series,,,,drawer,Drawer,,,drawer,dvd,Voltron Defender of the Universe The Complete Original Series,matched,,,,,high,Boxed set on shelf; user requested drawer location,,
,,Eyes Wide Shut,Eyes Wide Shut,movie,,,,,,,drawer,Drawer,,,drawer,blu-ray,Kubrick's Eyes Wide Shut,matched,,,,,high,Boxed case on shelf; user requested drawer location,
,,End of Days,End of Days,movie,,,,,,,binder,Binder 1,,,handwritten disc,disc,End of Days,matched,,,,,high,Handwritten disc label,
,,The Sum of All Fears,The Sum of All Fears,movie,,,,,,,binder,Binder 1,,,handwritten disc,disc,The Sum of all Fears,matched,,,,,high,Handwritten disc label,
,,Shaun of the Dead,Shaun of the Dead,movie,,,,,,,binder,Binder 1,,,handwritten disc,disc,Shaun of the Dead,matched,,,,,high,Handwritten disc label,
,,Keeping the Faith,Keeping the Faith,movie,,,,,,,binder,Binder 1,,,handwritten disc,disc,Keeping the Faith,matched,,,,,high,Handwritten disc label,
,,Timeline,Timeline,movie,,,,,,,binder,Binder 1,,,handwritten disc,disc,Timeline,matched,,,,,high,Handwritten disc label,
,,Dawn of the Dead,Dawn of the Dead,movie,,,,,,,binder,Binder 1,,,handwritten disc,disc,Dawn of the Dead,uncertain,,,,,medium,Handwritten disc label; exact version unclear,
,,Léon: The Professional,Léon: The Professional,movie,,,,,,,binder,Binder 1,,,handwritten disc,disc,The Professional,matched,,,,,medium,Handwritten disc label; normalized from alternate title,
,,Smallville: The Complete Series,Smallville: The Complete Series,tv,Smallville,Complete Series,,,,drawer,Drawer,,,drawer,,Smallville: The Complete Series,matched,,,,,high,Complete series box set,,
,,Spartacus: Complete Series,Spartacus: Complete Series,tv,Spartacus,Complete Series + Gods of the Arena,,,,,digital,Fandango at Home,,,digital library,digital,Spartacus: Blood and Sand; Gods of the Arena; Vengeance; War of the Damned,matched,,,,,high,Digital ownership on Fandango at Home; includes the full main series and Gods of the Arena,
,,Babylon 5: Complete Series,Babylon 5: Complete Series,tv,Babylon 5,Complete Series,,,,,digital,Fandango at Home,,,digital library,digital,Babylon 5 Complete Series,matched,,,,,high,Digital ownership on Fandango at Home,
,,The Magicians,The Magicians,tv,The Magicians,Season 2,,,,,digital,Fandango at Home,,,digital library,digital,The Magicians Season 2,matched,,,,,high,Digital ownership on Fandango at Home,
,,The Magicians,The Magicians,tv,The Magicians,Season 4,,,,,digital,Fandango at Home,,,digital library,digital,The Magicians Season 4,matched,,,,,high,Digital ownership on Fandango at Home,
,,Buffy the Vampire Slayer: Complete Series,Buffy the Vampire Slayer: Complete Series,tv,Buffy the Vampire Slayer,Complete Series,,,,,digital,Fandango at Home,,,digital library,digital,Buffy the Vampire Slayer Complete Series,matched,,,,,high,Digital ownership on Fandango at Home,
,,Game of Thrones,Game of Thrones,tv,Game of Thrones,Seasons 3-6,,,,,digital,Fandango at Home,,,digital library,digital,"Game of Thrones Seasons 3, 4, 5, and 6",matched,,,,,high,Digital ownership on Fandango at Home; seasons 3 through 6 only,
